Geography,Timeframe,Current Year Week Ending,Type,ASP Current Year,Total Bulk and Bags Units,4046 Units,4225 Units,4770 Units,TotalBagged Units,SmlBagged Units,LrgBagged Units,X-LrgBagged Units,Bulk GTIN
Phoenix/Tucson,Weekly,14/06/2020 0:00,Conventional,0.851436141,1489518.63,399748.61,214169.74,4095.2,124433.33,0,0,0,747071.74
Phoenix/Tucson,Weekly,21/06/2020 0:00,Conventional,0.835306783,1574524.27,528946.35,197357.78,4542.36,136242.99,0,0,0,707434.8
Phoenix/Tucson,Weekly,28/06/2020 0:00,Conventional,0.933406411,1371280.57,334265.52,172595.97,3882.11,123350.82,0,0,0,737186.16
Phoenix/Tucson,Weekly,5/07/2020 0:00,Conventional,0.989239751,1398935.34,372541.57,225450.07,4166.03,152937.16,0,0,0,643840.52
Phoenix/Tucson,Weekly,12/07/2020 0:00,Conventional,0.87073796,1434046.19,529918.19,185439.28,3688.55,142816.36,0,0,0,572183.81
Phoenix/Tucson,Weekly,19/07/2020 0:00,Conventional,0.842673612,1427813.06,355663.91,250879.7,3391.5,152390.56,0,0,0,665487.39
Phoenix/Tucson,Weekly,26/07/2020 0:00,Conventional,0.772426081,1436178.13,489427.07,227456.5,3707.4,131029.89,0,0,0,584557.26
Phoenix/Tucson,Weekly,2/08/2020 0:00,Conventional,0.838319367,1391286.19,373797.12,214180.33,3631.11,125540.26,0,0,0,674137.39
Phoenix/Tucson,Weekly,9/08/2020 0:00,Conventional,0.86327738,1397878.89,354804.07,229694.1,3321.94,140079.8,0,0,0,669978.98
Phoenix/Tucson,Weekly,16/08/2020 0:00,Conventional,0.859384028,1395804.95,395921.38,169168.93,3547.02,136827.25,0,0,0,690340.38
Phoenix/Tucson,Weekly,23/08/2020 0:00,Conventional,0.955891,1223071,317612.71,179484.24,1488.29,145917.54,0,0,0,578568.22
Phoenix/Tucson,Weekly,30/08/2020 0:00,Conventional,0.782961752,1521618.28,467897.84,199612.35,2014.12,137453.23,0,0,0,714640.75
Phoenix/Tucson,Weekly,6/09/2020 0:00,Conventional,0.795288667,1504293.89,464191.35,222371.22,4169.19,144841.12,0,0,0,668721.01
Phoenix/Tucson,Weekly,13/09/2020 0:00,Conventional,0.862633921,1297103.03,438270.34,183318.65,3678.14,152216.5,0,0,0,519619.39
Phoenix/Tucson,Weekly,20/09/2020 0:00,Conventional,0.75875302,1462238.38,473172.5,189776.41,3689.78,147259.86,0,0,0,648339.84
Phoenix/Tucson,Weekly,27/09/2020 0:00,Conventional,0.879148083,1283108.23,271605.75,235844.07,3512.42,142434.33,0,0,0,629711.65
Phoenix/Tucson,Weekly,4/10/2020 0:00,Conventional,0.853289491,1271318.98,400481.08,175519.51,3421.29,145023.42,0,0,0,546873.68
Phoenix/Tucson,Weekly,11/10/2020 0:00,Conventional,0.8901797,1251978.93,388263.35,167050,3323.45,150118.84,0,0,0,543223.29
Phoenix/Tucson,Weekly,18/10/2020 0:00,Conventional,0.739569334,1485299.02,451056.55,209783.66,3325.91,157690.35,0,0,0,663442.55
Phoenix/Tucson,Weekly,25/10/2020 0:00,Conventional,0.751373202,1359804.18,268067.03,247745.76,3608.73,152665.89,0,0,0,687716.78
Phoenix/Tucson,Weekly,1/11/2020 0:00,Conventional,0.770929259,1354801.78,374989.51,171093.63,3731.16,169930.46,0,0,0,635057.03
Phoenix/Tucson,Weekly,8/11/2020 0:00,Conventional,0.752121625,1405138.36,423845.88,197506.88,3525.53,166648.56,0,0,0,613611.52
Phoenix/Tucson,Weekly,15/11/2020 0:00,Conventional,0.801291369,1244325.8,286406.59,176268.37,3696.61,170754.99,0,0,0,607199.23
Phoenix/Tucson,Weekly,22/11/2020 0:00,Conventional,0.706694413,1348404.02,446091.65,164746.96,4043,165194.58,0,0,0,568327.83
Phoenix/Tucson,Weekly,29/11/2020 0:00,Conventional,0.833309564,950571.52,290651.19,112469.61,3490.42,128664.62,0,0,0,415295.67
Phoenix/Tucson,Weekly,6/12/2020 0:00,Conventional,0.781279515,1177410.63,386961.31,151848.87,3375.56,170047.97,0,0,0,465176.91
Phoenix/Tucson,Weekly,13/12/2020 0:00,Conventional,0.658202759,1411247.49,387971.73,173639.55,3224.75,157134.1,0,0,0,689277.36
Phoenix/Tucson,Weekly,20/12/2020 0:00,Conventional,0.712565654,1228017.01,411190.34,143028.4,4189.21,161137.91,0,0,0,508471.15
Phoenix/Tucson,Weekly,27/12/2020 0:00,Conventional,0.774055472,1101251.68,314847.48,166209.67,4507.22,142369.3,0,0,0,473318.02
Pittsburgh,Weekly,6/01/2020 0:00,Conventional,1.227429952,94462.8,33543.19,6963.43,483.68,32555.8,0,0,0,20916.7
Pittsburgh,Weekly,12/01/2020 0:00,Conventional,1.007472935,134753.34,50619.18,9076.11,522.55,33358.98,0,0,0,41176.52
Pittsburgh,Weekly,19/01/2020 0:00,Conventional,1.004965166,139447.62,56222.07,9355.93,415.45,33918.92,0,0,0,39535.25
Pittsburgh,Weekly,26/01/2020 0:00,Conventional,1.255357297,107059.01,37449.64,7178.62,464.92,36584.18,0,0,0,25381.65
Pittsburgh,Weekly,2/02/2020 0:00,Conventional,0.998416854,149794.51,58139.56,11051.42,374.66,32931.45,0,0,0,47297.42
Pittsburgh,Weekly,9/02/2020 0:00,Conventional,1.227054326,104833.85,35020.24,7198.29,247.99,35419.05,0,0,0,26948.28
Pittsburgh,Weekly,16/02/2020 0:00,Conventional,1.224680707,98293.13,34764.39,5804.17,220.78,37064.63,0,0,0,20439.17
Pittsburgh,Weekly,23/02/2020 0:00,Conventional,1.263376627,104164.52,36516.95,6603.68,229.06,38784.25,0,0,0,22030.58
Pittsburgh,Weekly,1/03/2020 0:00,Conventional,1.282874185,105210.37,34661.58,10255.72,187.18,37678.92,0,0,0,22426.98
Pittsburgh,Weekly,8/03/2020 0:00,Conventional,1.072707878,140926.39,48828.61,8481.47,324.75,35345.13,0,0,0,47946.43
Pittsburgh,Weekly,15/03/2020 0:00,Conventional,1.359421683,134422.56,40175.31,10663.37,291.14,47926.96,0,0,0,35365.8
Pittsburgh,Weekly,22/03/2020 0:00,Conventional,1.351030243,126498.09,32598.47,18859.24,328.99,45703.5,0,0,0,29007.9
Pittsburgh,Weekly,29/03/2020 0:00,Conventional,1.089678863,145614.09,54950.55,17252.27,418.76,36470.94,0,0,0,36521.57
Pittsburgh,Weekly,5/04/2020 0:00,Conventional,1.340633713,113801.23,42982.58,16471.92,164.98,41933.89,0,0,0,12247.85
Pittsburgh,Weekly,12/04/2020 0:00,Conventional,1.319083765,106505.07,37986.11,15573.36,82.65,41960.05,0,0,0,10902.91
Pittsburgh,Weekly,19/04/2020 0:00,Conventional,0.9693041,188057.99,73172.72,17470.96,76.01,40692.25,0,0,0,56646.05
Pittsburgh,Weekly,26/04/2020 0:00,Conventional,1.294651378,128924.26,39263.49,17909.75,94.47,42935.14,0,0,0,28721.4
Pittsburgh,Weekly,3/05/2020 0:00,Conventional,0.991054836,200393.08,83835.97,20104.42,54.81,52103.38,0,0,0,44294.49
Pittsburgh,Weekly,10/05/2020 0:00,Conventional,1.079385349,162916.69,67082.17,21464.92,114.76,50739.57,0,0,0,23515.26
Pittsburgh,Weekly,17/05/2020 0:00,Conventional,0.974596174,189754.98,79516.27,19858.6,64.7,45091.46,0,0,0,45223.95
Pittsburgh,Weekly,24/05/2020 0:00,Conventional,1.294592694,135737.06,43922.64,19370.14,53.87,52316.62,0,0,0,20073.8
Pittsburgh,Weekly,31/05/2020 0:00,Conventional,1.056109216,179987.16,65626.12,17303.37,60.89,44565.78,0,0,0,52431.01
Pittsburgh,Weekly,7/06/2020 0:00,Conventional,1.275024804,135242.36,38938.56,17906.89,61.41,50521.5,0,0,0,27813.99
Pittsburgh,Weekly,14/06/2020 0:00,Conventional,1.251947923,132028.33,35353.47,13090.74,57.62,54217.75,0,0,0,29308.76
Pittsburgh,Weekly,21/06/2020 0:00,Conventional,1.272029127,126727.98,34548.66,13672.01,47.22,47929.53,0,0,0,30530.56
Pittsburgh,Weekly,28/06/2020 0:00,Conventional,0.997852171,169664.91,56944.69,14784.46,53.39,46562.13,0,0,0,51320.23
Pittsburgh,Weekly,5/07/2020 0:00,Conventional,1.207712988,138216.24,38587.69,13915.55,53.36,52492.73,0,0,0,33166.91
Pittsburgh,Weekly,12/07/2020 0:00,Conventional,0.96881022,160924.11,54242.41,13042.27,95.4,43033.85,0,0,0,50510.18
Pittsburgh,Weekly,19/07/2020 0:00,Conventional,0.862715367,176677.13,53955.45,11344.1,64.67,65141.62,0,0,0,46171.29
Pittsburgh,Weekly,26/07/2020 0:00,Conventional,0.886594472,153631.23,49921.47,11360.34,69.93,50103.31,0,0,0,42176.19
Pittsburgh,Weekly,2/08/2020 0:00,Conventional,1.044118349,133901.18,35607.89,11595.36,63.79,55856.37,0,0,0,30777.77
Pittsburgh,Weekly,9/08/2020 0:00,Conventional,0.888943975,164232.32,50222.63,12689.69,17.48,49984.59,0,0,0,51317.94
Pittsburgh,Weekly,16/08/2020 0:00,Conventional,1.043124402,131192.19,31447.86,13074.54,44.41,55814.04,0,0,0,30811.34
Pittsburgh,Weekly,23/08/2020 0:00,Conventional,1.174980163,118524.28,32835.87,12889.35,45.36,40825.42,0,0,0,31928.29
Pittsburgh,Weekly,30/08/2020 0:00,Conventional,1.205820389,112771.43,31390.08,12802.98,50.09,38023.5,0,0,0,30504.78
Pittsburgh,Weekly,6/09/2020 0:00,Conventional,0.98859765,148006.8,51209.38,14018.07,43.98,38593.66,0,0,0,44141.72
Pittsburgh,Weekly,13/09/2020 0:00,Conventional,1.197517075,111385.18,31832.75,13986.74,68.04,35500.15,0,0,0,29997.51
Pittsburgh,Weekly,20/09/2020 0:00,Conventional,0.981354675,141890.82,49340.87,12886.65,77.49,33274.58,0,0,0,46311.23
Pittsburgh,Weekly,27/09/2020 0:00,Conventional,1.211374704,103130.38,29923.13,11219.04,52.93,32724.06,0,0,0,29211.22
Pittsburgh,Weekly,4/10/2020 0:00,Conventional,1.192670216,106582.27,32813.61,12529.73,47.75,37181.26,0,0,0,24009.92
Pittsburgh,Weekly,11/10/2020 0:00,Conventional,0.950618978,149252.55,53309.13,13870.44,38.81,37006.2,0,0,0,45027.97
Pittsburgh,Weekly,18/10/2020 0:00,Conventional,1.170705154,102293.9,26302.58,11357.09,8.52,35980.97,0,0,0,28644.74
Pittsburgh,Weekly,25/10/2020 0:00,Conventional,1.194405085,103339.79,27176.06,11683.89,8.06,33844.71,0,0,0,30627.07
Pittsburgh,Weekly,1/11/2020 0:00,Conventional,0.977812798,132141.83,42756.74,12331.32,21.74,35006.4,0,0,0,42025.63
Pittsburgh,Weekly,8/11/2020 0:00,Conventional,1.178976102,99121.76,25608.61,10020.51,28.35,36495.99,0,0,0,26968.31
Pittsburgh,Weekly,15/11/2020 0:00,Conventional,1.160145348,95635.25,25974.5,10374.14,17.01,34504.92,0,0,0,24764.68
Pittsburgh,Weekly,22/11/2020 0:00,Conventional,1.134360509,102979.54,24852.2,11193.04,15.6,38240.69,0,0,0,28678.01
Pittsburgh,Weekly,29/11/2020 0:00,Conventional,0.93686296,102923.89,29714.2,10354.84,28.34,27968.35,0,0,0,34858.17
Pittsburgh,Weekly,6/12/2020 0:00,Conventional,0.93159481,130884.13,40394.99,11226.9,4.26,33736.93,0,0,0,45521.06
Pittsburgh,Weekly,13/12/2020 0:00,Conventional,1.105775314,103351.56,24261.71,11138.43,3.78,39187.93,0,0,0,28759.71
Pittsburgh,Weekly,20/12/2020 0:00,Conventional,1.124120796,103553.39,24520.86,11416.86,24.15,37326.84,0,0,0,30264.69
Pittsburgh,Weekly,27/12/2020 0:00,Conventional,0.933174553,105212.53,28428.22,8148.35,12.76,34566.29,0,0,0,34056.91
Portland,Weekly,6/01/2020 0:00,Conventional,1.012243973,757149.81,105517.68,81403.72,3856.15,158133.29,0,0,0,408238.97
Portland,Weekly,12/01/2020 0:00,Conventional,1.070202124,740244.16,99078.12,88367.47,4381.12,105367.9,0,0,0,443049.56
Portland,Weekly,19/01/2020 0:00,Conventional,1.006180036,677044.29,109833.08,59935.97,3583.82,62384.47,0,0,0,441306.95
Portland,Weekly,26/01/2020 0:00,Conventional,1.220290528,566669.83,105189.78,43248.48,2795.06,67973.47,0,0,0,347463.05
Portland,Weekly,2/02/2020 0:00,Conventional,0.9537974,811557.25,126061.8,76287.96,3117.69,66056.12,0,0,0,540033.68
Portland,Weekly,9/02/2020 0:00,Conventional,1.124030691,642910.57,126633.55,64299.02,2722.69,68040.32,0,0,0,381214.99
Portland,Weekly,16/02/2020 0:00,Conventional,1.270881441,566289.37,111500.78,42625.64,3651.09,76776.22,0,0,0,331735.63
Portland,Weekly,23/02/2020 0:00,Conventional,1.094892199,740787.89,116723.39,60397.78,2120.13,66669.02,0,0,0,494877.58
Portland,Weekly,1/03/2020 0:00,Conventional,1.163769919,706738.2,103718.98,56662.7,2255.08,68248.84,0,0,0,475852.61
Portland,Weekly,8/03/2020 0:00,Conventional,1.423501294,564170.23,95335.41,45057.96,2469.73,68609.07,0,0,0,352698.06
Portland,Weekly,15/03/2020 0:00,Conventional,1.424522974,667712.4,115721.7,49302.93,2825.69,109783.96,0,0,0,390078.13
Portland,Weekly,22/03/2020 0:00,Conventional,1.293726514,753956.72,119786.09,69324.63,2655.74,96067.85,0,0,0,466122.4
Portland,Weekly,29/03/2020 0:00,Conventional,1.468886418,619909.98,103766.83,65417.9,2742.06,85684.59,0,0,0,362298.6
Portland,Weekly,5/04/2020 0:00,Conventional,1.34666308,705187.2,136411.11,74329.15,3343.09,92679.51,0,0,0,398424.33
Portland,Weekly,12/04/2020 0:00,Conventional,1.441074027,688604.79,142024.68,82227.2,3357.42,98295.12,0,0,0,362700.37
Portland,Weekly,19/04/2020 0:00,Conventional,1.327800191,736436.69,156135.94,73242.84,3140.28,88256.98,0,0,0,415660.65
Portland,Weekly,26/04/2020 0:00,Conventional,1.424167875,681668.5,141005.96,69436.69,3793.22,87940.58,0,0,0,379492.05
Portland,Weekly,3/05/2020 0:00,Conventional,1.149256963,924261.69,164188.16,95994.04,3780.84,97020.76,0,0,0,563277.9
Portland,Weekly,10/05/2020 0:00,Conventional,1.272713702,804699.57,147577.08,98636.06,3354.08,96846.96,0,0,0,458285.39
Portland,Weekly,17/05/2020 0:00,Conventional,1.20786614,747809.89,137605.58,76576.77,2766.81,90028.66,0,0,0,440832.08
Portland,Weekly,24/05/2020 0:00,Conventional,1.231790414,797270.65,138090.41,71585,2148.11,105480.26,0,0,0,479966.87
Portland,Weekly,31/05/2020 0:00,Conventional,1.127416014,835894.77,139413.98,79139.65,2752.86,88764.02,0,0,0,525824.26
Portland,Weekly,7/06/2020 0:00,Conventional,1.119356359,792163.97,126156.12,72442.67,3620.62,103401.55,0,0,0,486543.01
Portland,Weekly,14/06/2020 0:00,Conventional,1.099166295,829978.93,125263.4,87267.58,4090.56,90831.11,0,0,0,522526.28
Portland,Weekly,21/06/2020 0:00,Conventional,1.003326735,885971.16,128450.06,90679.56,5574,85708.49,0,0,0,575559.06
Portland,Weekly,28/06/2020 0:00,Conventional,1.236886251,692368.94,111570.73,63547.27,4589.66,86549.44,0,0,0,426111.84
Portland,Weekly,5/07/2020 0:00,Conventional,1.204257058,773036.36,130826.95,66028.54,4966.84,91915.28,0,0,0,479298.75
Portland,Weekly,12/07/2020 0:00,Conventional,1.243739028,725696.46,124095.2,81355.06,4846.1,88086.44,0,0,0,427313.67
Portland,Weekly,19/07/2020 0:00,Conventional,1.078097658,842946.19,133279.24,84417.27,4742.24,90723.27,0,0,0,529784.16
Portland,Weekly,26/07/2020 0:00,Conventional,1.10087772,833708.43,128420.96,79097.2,4266.7,178368.28,0,0,0,443555.29
Portland,Weekly,2/08/2020 0:00,Conventional,1.056671458,783075.32,141161.35,71897.2,4431.92,93228.87,0,0,0,472355.98
Portland,Weekly,9/08/2020 0:00,Conventional,1.162053679,764124.08,127781.26,80344.9,4911.91,94225.42,0,0,0,456860.58
Portland,Weekly,16/08/2020 0:00,Conventional,1.125839953,725972.05,122102.23,77187.27,4435.98,90112.62,0,0,0,432133.94
Portland,Weekly,23/08/2020 0:00,Conventional,1.182909887,687870.65,121258.04,67815.45,3738.14,86083.18,0,0,0,408975.84
Portland,Weekly,30/08/2020 0:00,Conventional,1.097762898,770820.76,123388.21,88738.45,3484.57,80172.72,0,0,0,475036.8
Portland,Weekly,6/09/2020 0:00,Conventional,1.097956342,788586.79,126245.79,80099.61,3482.48,80692.24,0,0,0,498066.69
Portland,Weekly,13/09/2020 0:00,Conventional,1.156534462,650832.37,112023.54,62545.24,3858.76,87237.83,0,0,0,385166.99
Portland,Weekly,20/09/2020 0:00,Conventional,1.140699884,663828.67,109382.25,84582.16,3864.78,85115.27,0,0,0,380884.2
Portland,Weekly,27/09/2020 0:00,Conventional,1.202985214,658105.24,101321.12,90450.07,4952.82,79362.4,0,0,0,382018.83
Portland,Weekly,4/10/2020 0:00,Conventional,1.161437917,687335.52,113352.29,72418.38,5275.03,84157.84,0,0,0,412131.97
Portland,Weekly,11/10/2020 0:00,Conventional,1.182334851,636766.29,107589.41,67355.3,4284.97,83160.03,0,0,0,374376.59
Portland,Weekly,18/10/2020 0:00,Conventional,1.025432526,689494.74,99168.03,94094.44,4568.54,78998.28,0,0,0,412665.46
Portland,Weekly,25/10/2020 0:00,Conventional,1.028470986,669959.27,98832.22,73088.31,5251.16,79341.25,0,0,0,413446.33
Portland,Weekly,1/11/2020 0:00,Conventional,1.10180042,627934.23,109565.77,52791.25,4772.91,78507.03,0,0,0,382297.27
Portland,Weekly,8/11/2020 0:00,Conventional,0.952179157,742384.33,106134.9,92356.18,4971.64,83880.86,0,0,0,455040.75
Portland,Weekly,15/11/2020 0:00,Conventional,0.94955639,734365.01,98992.66,122579.89,4592.86,74442.68,0,0,0,433756.91
Portland,Weekly,22/11/2020 0:00,Conventional,1.015344833,621588.36,100831.25,86393.84,4259.34,75946.52,0,0,0,354157.4
Portland,Weekly,29/11/2020 0:00,Conventional,0.997183153,564898.82,101579.37,47664.36,3544.93,66478.32,0,0,0,345631.86
Portland,Weekly,6/12/2020 0:00,Conventional,1.000201891,684798.68,108005.2,97390.49,3824.43,83678.59,0,0,0,391899.96
Portland,Weekly,13/12/2020 0:00,Conventional,0.966916884,672931.64,108431.61,91208.73,3723.18,84748.99,0,0,0,384819.12
Portland,Weekly,20/12/2020 0:00,Conventional,1.093322704,581855.06,110454.73,78860.36,3957.79,88456.57,0,0,0,300125.61
Portland,Weekly,27/12/2020 0:00,Conventional,1.089296288,551715.34,102551.79,81073.72,4282.4,78921.69,0,0,0,284885.73
Providence,Weekly,6/01/2020 0:00,Conventional,1.444262222,79229.89,1857.9,54563.44,154.95,6954.87,0,0,0,15698.75
Providence,Weekly,12/01/2020 0:00,Conventional,1.567664025,73396.88,2220.96,52583.04,107.51,10476.81,0,0,0,8008.56
Providence,Weekly,19/01/2020 0:00,Conventional,1.506314027,80191.68,2543.14,55088.11,187.84,9855.91,0,0,0,12516.68
Providence,Weekly,26/01/2020 0:00,Conventional,1.382719906,88663.53,2469.94,50078.15,104.68,10478.77,0,0,0,25532
Providence,Weekly,2/02/2020 0:00,Conventional,1.545704877,74595.46,2468.09,54354.9,60.04,11081.25,0,0,0,6631.18
Providence,Weekly,9/02/2020 0:00,Conventional,1.310352775,113670.07,2580.97,70191.83,13.38,10817.53,0,0,0,30066.37
Providence,Weekly,16/02/2020 0:00,Conventional,1.540620567,72576.62,2549.01,51622.27,12.28,10905.39,0,0,0,7487.67
Providence,Weekly,23/02/2020 0:00,Conventional,1.389262433,86995.73,3076.31,55007.95,16.43,10234.24,0,0,0,18660.81
Providence,Weekly,1/03/2020 0:00,Conventional,1.607790026,71813.13,3471.89,50694.42,12.56,12068.21,0,0,0,5566.05
Providence,Weekly,8/03/2020 0:00,Conventional,1.533684931,82773.29,2956.02,55838.24,15.57,12506.29,0,0,0,11457.17
Providence,Weekly,15/03/2020 0:00,Conventional,1.637683666,87073.09,3998.04,61318.01,33.12,13648.32,0,0,0,8075.6
Providence,Weekly,22/03/2020 0:00,Conventional,1.669141769,91150.48,3919.45,64169.27,37.08,12235.48,0,0,0,10789.2
Providence,Weekly,29/03/2020 0:00,Conventional,1.682497387,92052.14,3467.13,66683.66,18.08,11721.9,0,0,0,10161.38
Providence,Weekly,5/04/2020 0:00,Conventional,1.634540123,101798.27,3992.09,75560.87,29.9,16910.15,0,0,0,5305.26
Providence,Weekly,12/04/2020 0:00,Conventional,1.576937748,103199.83,3610.87,69098.74,17.01,21025.16,0,0,0,9448.05
Providence,Weekly,19/04/2020 0:00,Conventional,1.566212023,89226.03,3908.71,58168.82,24.34,17120.68,0,0,0,10003.48
Providence,Weekly,26/04/2020 0:00,Conventional,1.546216918,79748,3582.69,49143.15,80.57,15889.51,0,0,0,11052.09
Providence,Weekly,3/05/2020 0:00,Conventional,1.589728695,106146.96,4083.69,72548.94,112.6,15578.93,0,0,0,13822.8
Providence,Weekly,10/05/2020 0:00,Conventional,1.6075162,127946.65,4481.55,90263.69,70.9,15903.65,0,0,0,17226.86
Providence,Weekly,17/05/2020 0:00,Conventional,1.59807396,110059.1,3750.6,76532.71,50.21,16255.84,0,0,0,13469.75
Providence,Weekly,24/05/2020 0:00,Conventional,1.595275044,112207.81,4622.23,76543.59,40.17,16826.37,0,0,0,14175.44
Providence,Weekly,31/05/2020 0:00,Conventional,1.599533108,109313.42,4066.77,76938.66,61.81,16069.88,0,0,0,12176.31
Providence,Weekly,7/06/2020 0:00,Conventional,1.60013716,111069.55,4018.22,78233.64,22.68,16396.31,0,0,0,12398.71
Providence,Weekly,14/06/2020 0:00,Conventional,1.177008264,165204.03,3618.54,91506.29,48.7,15874.01,0,0,0,54156.49
Providence,Weekly,21/06/2020 0:00,Conventional,1.586192867,106025.29,3762.73,76059.15,41.99,16458.55,0,0,0,9702.87
Providence,Weekly,28/06/2020 0:00,Conventional,1.580202703,107889.61,3900.78,78595.95,39.26,15435.73,0,0,0,9917.89
Providence,Weekly,5/07/2020 0:00,Conventional,1.582245902,115702.47,4702.48,89059.57,27.69,16405.41,0,0,0,5507.32
Providence,Weekly,12/07/2020 0:00,Conventional,1.544547051,114404.76,3878.83,79169.99,13.36,24095.01,0,0,0,7247.58
Providence,Weekly,19/07/2020 0:00,Conventional,1.462583645,113697.78,3891.4,74474.96,39.32,28411.19,0,0,0,6880.92
Providence,Weekly,26/07/2020 0:00,Conventional,1.563531477,108821.12,3377.71,76627.34,61.13,15929.41,0,0,0,12825.53
Providence,Weekly,2/08/2020 0:00,Conventional,1.51441809,104411.34,2867.27,73770.44,28.46,19106.69,0,0,0,8638.48
Providence,Weekly,9/08/2020 0:00,Conventional,1.44458333,115531.23,2912.17,73575.39,32.95,26205.87,0,0,0,12804.85
Providence,Weekly,16/08/2020 0:00,Conventional,1.465547788,109194.16,2932.66,73956.46,48.31,25630.59,0,0,0,6626.14
Providence,Weekly,23/08/2020 0:00,Conventional,1.438749534,109294.11,2799.16,70650.94,37.92,14830.13,0,0,0,20975.96
Providence,Weekly,30/08/2020 0:00,Conventional,1.331831727,113331.06,3030.15,71228.14,46,11548.83,0,0,0,27477.94
Providence,Weekly,6/09/2020 0:00,Conventional,1.556941018,91787.19,2891.27,67437.49,8.61,13975.11,0,0,0,7474.71
Providence,Weekly,13/09/2020 0:00,Conventional,1.554246774,90279.97,2908.42,62788.98,25.01,13852.24,0,0,0,10705.32
Providence,Weekly,20/09/2020 0:00,Conventional,1.468110036,97700.91,3330.52,63312.85,11.1,12883.31,0,0,0,18163.13
Providence,Weekly,27/09/2020 0:00,Conventional,1.389664424,97167.8,2743.43,67480.44,57.61,11750.77,0,0,0,15135.55
Providence,Weekly,4/10/2020 0:00,Conventional,1.525737454,84811.42,2768.97,58352.86,38.75,12452.78,0,0,0,11198.06
Providence,Weekly,11/10/2020 0:00,Conventional,1.465031544,88212.4,2335.29,56653.32,8.27,12582.71,0,0,0,16632.81
Providence,Weekly,18/10/2020 0:00,Conventional,1.446781174,87275.68,2633.47,54414.17,17.01,12511.28,0,0,0,17699.74
Providence,Weekly,25/10/2020 0:00,Conventional,1.303139638,98275.11,2700.64,53986.66,18.21,14054.06,0,0,0,27515.54
Providence,Weekly,1/11/2020 0:00,Conventional,1.51005976,81115.81,2405.19,53552.28,19.51,12893.02,0,0,0,12245.81
Providence,Weekly,8/11/2020 0:00,Conventional,1.525157096,84732.48,2351.03,54903.45,13.85,18724.54,0,0,0,8739.61
