Geography,Timeframe,Lat,Lng ,Current Year Week Ending,Type,ASP Current Year,Total Bulk and Bags Units,4046 Units,4225 Units,4770 Units,TotalBagged Units,SmlBagged Units,LrgBagged Units,X-LrgBagged Units,Bulk GTIN
Great Lakes,Weekly,,,6/01/2020 0:00,Conventional,0.964466503,3908582.84,814090.3,806340.52,317423.3,464037.64,0,0,0,1506691.07
Great Lakes,Weekly,,,12/01/2020 0:00,Conventional,1.034143541,3903810.13,833709.74,619109.57,207701.97,610866.48,0,0,0,1632422.37
Great Lakes,Weekly,,,19/01/2020 0:00,Conventional,0.993685133,4270934.23,777424.43,1058403.46,418351.96,526528.17,0,0,0,1490226.21
Great Lakes,Weekly,,,26/01/2020 0:00,Conventional,1.092170319,3649629.27,670789.27,620859.05,174437.63,1029945.1,0,0,0,1153598.24
Great Lakes,Weekly,,,2/02/2020 0:00,Conventional,0.798124154,5729623.3,1046393.21,1154601.04,443921.16,1010222.74,0,0,0,2074485.16
Great Lakes,Weekly,,,9/02/2020 0:00,Conventional,0.970189315,3947839.35,823251.85,756912.34,245399.03,573950.11,0,0,0,1548326.01
Great Lakes,Weekly,,,16/02/2020 0:00,Conventional,1.152901847,3214145.27,649501.92,545433.65,161450.83,576240.72,0,0,0,1281518.15
Great Lakes,Weekly,,,23/02/2020 0:00,Conventional,1.113273551,3847029.75,727210.44,733173.58,315968.19,584752.61,0,0,0,1485924.92
Great Lakes,Weekly,,,1/03/2020 0:00,Conventional,1.155571134,3597034.49,786489.62,527090.86,162441.93,576618.63,0,0,0,1544393.45
Great Lakes,Weekly,,,8/03/2020 0:00,Conventional,1.167478152,3843503.36,731496.57,518730.05,156195.15,976923.57,0,0,0,1460158.03
Great Lakes,Weekly,,,15/03/2020 0:00,Conventional,1.357595838,4084779.63,925898.33,608421.68,180957.08,776766.43,0,0,0,1592736.1
Great Lakes,Weekly,,,22/03/2020 0:00,Conventional,1.288235117,4185317.47,995543.07,671069.44,177498.63,682241.98,0,0,0,1658964.35
Great Lakes,Weekly,,,29/03/2020 0:00,Conventional,1.152227104,3942914.25,949832.66,622854.11,155528.71,767210.05,0,0,0,1447488.72
Great Lakes,Weekly,,,5/04/2020 0:00,Conventional,1.17228104,4177311.38,1123242,697197.19,179131.65,688161.97,0,0,0,1489578.57
Great Lakes,Weekly,,,12/04/2020 0:00,Conventional,1.331498603,3965850.67,1047192.84,633348.88,208602.6,665664.2,0,0,0,1411042.15
Great Lakes,Weekly,,,19/04/2020 0:00,Conventional,1.348308991,3864124.69,1013292.37,636614.68,192544.07,659688.37,0,0,0,1361985.21
Great Lakes,Weekly,,,26/04/2020 0:00,Conventional,1.354150338,4237052.27,1110024.21,672501.3,216255.01,743790.79,0,0,0,1494480.97
Great Lakes,Weekly,,,3/05/2020 0:00,Conventional,1.060083977,5562356.95,1467797.3,854431.12,229439.06,768527.32,0,0,0,2242162.15
Great Lakes,Weekly,,,10/05/2020 0:00,Conventional,1.159564689,5229536.96,1562781.23,840476.58,331296.59,781093,0,0,0,1713889.57
Great Lakes,Weekly,,,17/05/2020 0:00,Conventional,1.30043166,4290058.52,1099442.42,708286.58,218706.92,763181.77,0,0,0,1500440.83
Great Lakes,Weekly,,,24/05/2020 0:00,Conventional,1.226240494,4853867.45,1309213.4,768992.89,341524.86,794792.9,0,0,0,1639343.4
Great Lakes,Weekly,,,31/05/2020 0:00,Conventional,1.12695483,5041721.59,1183602.1,786737.82,237190.35,779233.42,0,0,0,2054957.91
Great Lakes,Weekly,,,7/06/2020 0:00,Conventional,1.101860126,4976372.53,1395538.5,758748.64,298723.28,736985.98,0,0,0,1786376.14
Great Lakes,Weekly,,,14/06/2020 0:00,Conventional,1.21928734,4241648.3,986249.25,666229.86,243874.82,836418.15,0,0,0,1508876.22
Great Lakes,Weekly,,,21/06/2020 0:00,Conventional,1.221863768,4251696.37,959343.14,691002.49,248523.47,808240.91,0,0,0,1544586.37
Great Lakes,Weekly,,,28/06/2020 0:00,Conventional,0.961632286,5329835.83,1306072.86,680445.11,258928.12,746378.83,0,0,0,2338010.91
Great Lakes,Weekly,,,5/07/2020 0:00,Conventional,1.101484288,4773384.16,1121460.81,650476.03,229736.82,853287.23,0,0,0,1918423.27
Great Lakes,Weekly,,,12/07/2020 0:00,Conventional,1.103407273,4167420.67,904155.22,629316.08,213944.36,850213.75,0,0,0,1569791.27
Great Lakes,Weekly,,,19/07/2020 0:00,Conventional,1.01709061,4944125.91,1011772.07,891923.05,506300.08,971094.16,0,0,0,1563036.55
Great Lakes,Weekly,,,26/07/2020 0:00,Conventional,0.967716343,4859798.03,1099702.36,812639.79,460370.41,872171.61,0,0,0,1614913.87
Great Lakes,Weekly,,,2/08/2020 0:00,Conventional,0.993718919,4541276.95,1040017,635783.65,212895.51,1158914.2,0,0,0,1493666.58
Great Lakes,Weekly,,,9/08/2020 0:00,Conventional,1.04713989,4098713.9,805856.07,588870.75,210662.29,1144679.59,0,0,0,1348645.21
Great Lakes,Weekly,,,16/08/2020 0:00,Conventional,0.922898656,4526211.93,1022195.04,682154.76,220594.21,1011343.87,0,0,0,1589924.05
Great Lakes,Weekly,,,23/08/2020 0:00,Conventional,0.934394354,4483126.77,926073.14,628777.27,230727.49,1138323.99,0,0,0,1559224.88
Great Lakes,Weekly,,,30/08/2020 0:00,Conventional,0.988936034,4168205.88,1006328.16,616277.07,220224.65,736184.14,0,0,0,1589191.86
Great Lakes,Weekly,,,6/09/2020 0:00,Conventional,1.07030399,3913646.37,861641.33,570059.57,179137.57,851383.67,0,0,0,1451424.23
Great Lakes,Weekly,,,13/09/2020 0:00,Conventional,1.034858738,3899449.84,836045.91,580988.14,225146.15,734556.28,0,0,0,1522713.36
Great Lakes,Weekly,,,20/09/2020 0:00,Conventional,0.933623527,4112019.29,877322.57,585130.43,151430.8,806171.6,0,0,0,1691963.89
Great Lakes,Weekly,,,27/09/2020 0:00,Conventional,1.091391286,3539674.25,750036.59,559392.64,202866.43,699742.25,0,0,0,1327636.33
Great Lakes,Weekly,,,4/10/2020 0:00,Conventional,1.022737667,3838179.8,841673.77,568161.3,162238.35,824229.02,0,0,0,1441877.36
Great Lakes,Weekly,,,11/10/2020 0:00,Conventional,1.041664113,3811580.51,841065.66,606485.98,220583.49,775121.81,0,0,0,1368323.57
Great Lakes,Weekly,,,18/10/2020 0:00,Conventional,1.070860269,3669730.49,690163,609172.27,212491.31,1013294.66,0,0,0,1144609.25
Great Lakes,Weekly,,,25/10/2020 0:00,Conventional,0.989886714,3986590.52,730490.21,788814.63,431671.54,830937.96,0,0,0,1204676.17
Great Lakes,Weekly,,,1/11/2020 0:00,Conventional,0.934114572,4259467.76,814425.11,702127.06,220794.48,747996.11,0,0,0,1774125
Great Lakes,Weekly,,,8/11/2020 0:00,Conventional,1.013962215,3655506.92,780409.34,598197.77,261981.53,710220.15,0,0,0,1304698.13
Great Lakes,Weekly,,,15/11/2020 0:00,Conventional,1.045305319,3773600.41,676750.82,636722.2,292825.33,844959.6,0,0,0,1322342.46
Great Lakes,Weekly,,,22/11/2020 0:00,Conventional,0.998558109,3523213.05,655568.09,613039.1,319150.06,807646.42,0,0,0,1127809.39
Great Lakes,Weekly,,,29/11/2020 0:00,Conventional,0.947051723,3106347.92,596470.65,559659.03,185327.84,670233.88,0,0,0,1094656.51
Great Lakes,Weekly,,,6/12/2020 0:00,Conventional,0.962735001,3779814.93,714761.6,734001.49,370774.03,771370.71,0,0,0,1188907.09
Great Lakes,Weekly,,,13/12/2020 0:00,Conventional,0.937762175,3925843.85,672101.59,618251.65,156481.69,1272425.69,0,0,0,1206583.21
Great Lakes,Weekly,,,20/12/2020 0:00,Conventional,0.920920925,3718806.9,637163.98,681886.39,249015.2,859307.6,0,0,0,1291433.73
Great Lakes,Weekly,,,27/12/2020 0:00,Conventional,0.959250377,3278256.56,590742.32,535006.7,163923.07,879056.45,0,0,0,1109528.03
Great Lakes,Weekly,,,6/01/2020 0:00,Organic,1.359737473,219305.86,5748.7,44306.12,0,48175.63,0,0,0,121075.4
Great Lakes,Weekly,,,12/01/2020 0:00,Organic,1.625453691,203430.5,6804.48,30276.7,33.44,49578.73,0,0,0,116737.16
Great Lakes,Weekly,,,19/01/2020 0:00,Organic,1.617593808,153970.11,11130.57,19941.06,58.34,38210.12,0,0,0,84630.02
Great Lakes,Weekly,,,26/01/2020 0:00,Organic,1.60529599,136854.66,3845.46,14908.47,0,65066.7,0,0,0,53034.03
Great Lakes,Weekly,,,2/02/2020 0:00,Organic,1.292515143,202393.87,6097.47,20902.51,0,68429.11,0,0,0,106964.78
Great Lakes,Weekly,,,9/02/2020 0:00,Organic,1.311221127,216404.45,4842.71,20615.78,0,77602.06,0,0,0,113343.91
Great Lakes,Weekly,,,16/02/2020 0:00,Organic,1.652681716,149290.63,4485.99,14400.09,11.35,53612.85,0,0,0,76780.37
Great Lakes,Weekly,,,23/02/2020 0:00,Organic,1.651182408,141980.47,9619.52,15780.58,4.79,53302.35,0,0,0,63273.23
Great Lakes,Weekly,,,1/03/2020 0:00,Organic,1.688592061,159653.98,3799.41,18993.06,0,54129.22,0,0,0,82732.29
Great Lakes,Weekly,,,8/03/2020 0:00,Organic,1.689129115,168695.74,4983.64,18051.73,5.45,66280.74,0,0,0,79374.18
Great Lakes,Weekly,,,15/03/2020 0:00,Organic,1.854819645,174367.8,5447.8,16404.13,6.97,75023.37,0,0,0,77485.53
Great Lakes,Weekly,,,22/03/2020 0:00,Organic,1.76645505,171038.14,5390.55,17430.28,5.4,72193.43,0,0,0,76018.47
Great Lakes,Weekly,,,29/03/2020 0:00,Organic,1.864110381,129876.42,6502.08,18183.78,3.25,48781.41,0,0,0,56405.9
Great Lakes,Weekly,,,5/04/2020 0:00,Organic,1.707717176,194411.94,8143.15,20633.65,0,72821.73,0,0,0,92813.41
Great Lakes,Weekly,,,12/04/2020 0:00,Organic,1.621898723,230970.04,7234.51,21283.51,5.83,93356.57,0,0,0,109089.62
Great Lakes,Weekly,,,19/04/2020 0:00,Organic,1.839769212,206113.06,7109.91,23566.95,0,76042.62,0,0,0,99393.58
Great Lakes,Weekly,,,26/04/2020 0:00,Organic,1.843428235,197535.24,8263.41,26170.23,0,75215.69,0,0,0,87885.91
Great Lakes,Weekly,,,3/05/2020 0:00,Organic,1.675243688,233700.56,9998.04,31676.09,1.19,73650.74,0,0,0,118374.49
Great Lakes,Weekly,,,10/05/2020 0:00,Organic,1.800478963,210601.96,7550.41,29724.93,3.31,70350,0,0,0,102973.31
Great Lakes,Weekly,,,17/05/2020 0:00,Organic,1.883197706,170786.38,7503.74,20859.91,0,72144.12,0,0,0,70278.61
Great Lakes,Weekly,,,24/05/2020 0:00,Organic,1.927712916,152736.64,7361.59,16727.21,6.91,70566.51,0,0,0,58074.41
Great Lakes,Weekly,,,31/05/2020 0:00,Organic,1.83999391,171763.54,6714.35,19366.43,0,73298.2,0,0,0,72384.56
Great Lakes,Weekly,,,7/06/2020 0:00,Organic,1.857691467,167158.71,5373.16,18684.69,0,67578.13,0,0,0,75522.73
Great Lakes,Weekly,,,14/06/2020 0:00,Organic,1.864339281,180260.63,6027.86,20036.8,6.28,71551.89,0,0,0,82637.81
Great Lakes,Weekly,,,21/06/2020 0:00,Organic,1.832969143,185198.85,6597.04,19587.81,26.53,75418.51,0,0,0,83568.95
Great Lakes,Weekly,,,28/06/2020 0:00,Organic,1.777836014,162545.45,6342.36,19907.83,13.58,66739.47,0,0,0,69542.2
Great Lakes,Weekly,,,5/07/2020 0:00,Organic,1.775835668,178326.81,6933.48,19774.63,0,76231.65,0,0,0,75387.05
Great Lakes,Weekly,,,12/07/2020 0:00,Organic,1.818281593,167185.5,6012.27,20150.31,9.11,63867.5,0,0,0,77146.31
Great Lakes,Weekly,,,19/07/2020 0:00,Organic,1.822857259,165968.62,6492.8,23124.34,8.37,58645.04,0,0,0,77698.08
Great Lakes,Weekly,,,26/07/2020 0:00,Organic,1.737548752,169224.39,6836.78,23857.1,0,66421.75,0,0,0,72108.75
Great Lakes,Weekly,,,2/08/2020 0:00,Organic,1.719673019,170249.92,6715.07,19997.77,0,64344.63,0,0,0,79192.44
Great Lakes,Weekly,,,9/08/2020 0:00,Organic,1.792381948,160762.53,7429.17,19246.08,0,63193.06,0,0,0,70894.23
Great Lakes,Weekly,,,16/08/2020 0:00,Organic,1.755714912,159570.88,6680.56,18170.33,4.42,60967.4,0,0,0,73748.17
Great Lakes,Weekly,,,23/08/2020 0:00,Organic,1.742015263,141023.24,5439.31,20141.49,22.55,56817.07,0,0,0,58602.82
Great Lakes,Weekly,,,30/08/2020 0:00,Organic,1.702131745,148360.76,5001.32,22595.72,6.95,69967.8,0,0,0,50788.96
Great Lakes,Weekly,,,6/09/2020 0:00,Organic,1.46475371,185408.21,5356.65,16944.92,10.25,78615.7,0,0,0,84480.69
Great Lakes,Weekly,,,13/09/2020 0:00,Organic,1.526469879,166879.64,5642.6,16660.6,2.55,80059.52,0,0,0,64514.37
Great Lakes,Weekly,,,20/09/2020 0:00,Organic,1.69452243,137255.32,5171.81,16081.65,0,57737.26,0,0,0,58264.6
Great Lakes,Weekly,,,27/09/2020 0:00,Organic,1.763669457,132831.67,5257.97,19391.18,2.22,59032.82,0,0,0,49147.47
Great Lakes,Weekly,,,4/10/2020 0:00,Organic,1.675236581,139014.34,5396.61,16220.95,0,63529.3,0,0,0,53867.47
Great Lakes,Weekly,,,11/10/2020 0:00,Organic,1.621542179,138760.26,4635.34,13795.17,0,67303.92,0,0,0,53025.83
Great Lakes,Weekly,,,18/10/2020 0:00,Organic,1.61821636,138685.9,4401.07,12639.8,0,71521.72,0,0,0,50123.31
Great Lakes,Weekly,,,25/10/2020 0:00,Organic,1.593320699,137124.88,4164.36,12702.3,0,67044.2,0,0,0,53214.03
Great Lakes,Weekly,,,1/11/2020 0:00,Organic,1.424133689,186513.08,5623.74,24798.11,0,65782.13,0,0,0,90309.1
Great Lakes,Weekly,,,8/11/2020 0:00,Organic,1.430362283,182936.03,5455.85,32056.7,0,70550.93,0,0,0,74872.56
Great Lakes,Weekly,,,15/11/2020 0:00,Organic,1.516186501,151968.66,5119.09,18754.02,0,73505.48,0,0,0,54590.06
Great Lakes,Weekly,,,22/11/2020 0:00,Organic,1.618231544,136981.24,4103.02,13512,0,62594.49,0,0,0,56771.72
Great Lakes,Weekly,,,29/11/2020 0:00,Organic,1.660600677,120917.57,3953.56,10940.11,0,50682.64,0,0,0,55341.26
Great Lakes,Weekly,,,6/12/2020 0:00,Organic,1.631828535,151192.6,5105.67,14549.51,0,60305.05,0,0,0,71232.36
Great Lakes,Weekly,,,13/12/2020 0:00,Organic,1.512060003,143802.74,4317.15,13182.82,0,71777.71,0,0,0,54525.06
Great Lakes,Weekly,,,20/12/2020 0:00,Organic,1.596854703,130970.08,4302.18,13005.97,0,61830.65,0,0,0,51831.27
Great Lakes,Weekly,,,27/12/2020 0:00,Organic,1.5102727,136516.45,3977.48,11772.11,0,71372.27,0,0,0,49394.59
Northern New England,Weekly,,,6/01/2020 0:00,Conventional,0.916955768,635758.39,7797.56,537692.17,254.07,31868.97,0,0,0,58145.61
Northern New England,Weekly,,,12/01/2020 0:00,Conventional,1.266067771,424626.34,8066.09,324290.23,250.52,61286.57,0,0,0,30732.93
Northern New England,Weekly,,,19/01/2020 0:00,Conventional,0.983384921,617654.05,11307.8,512933.42,397.82,51858.96,0,0,0,41156.05
Northern New England,Weekly,,,26/01/2020 0:00,Conventional,1.181456036,439388.67,9469.64,273061.24,343.95,68558.53,0,0,0,87955.31
Northern New England,Weekly,,,2/02/2020 0:00,Conventional,1.020993282,632232.56,10796.77,536820.85,214.63,56330.55,0,0,0,28069.77
Northern New England,Weekly,,,9/02/2020 0:00,Conventional,1.079746716,489995.76,9795.38,338715.2,99.39,44259.84,0,0,0,97125.95
Northern New England,Weekly,,,16/02/2020 0:00,Conventional,1.326876724,380714.45,9460.65,294595.68,150.82,44023.3,0,0,0,32484
Northern New England,Weekly,,,23/02/2020 0:00,Conventional,1.25640451,447372.11,11193.86,329333.33,136.6,38914.7,0,0,0,67793.62
Northern New England,Weekly,,,1/03/2020 0:00,Conventional,1.389206602,391844.1,13967.91,301847.44,103.63,52355.91,0,0,0,23569.21
Northern New England,Weekly,,,8/03/2020 0:00,Conventional,1.289225439,458234.16,22274.58,308680.43,85.93,79878.68,0,0,0,47314.55
Northern New England,Weekly,,,15/03/2020 0:00,Conventional,1.349550172,527896.06,40377.53,358144.47,146.25,99019.12,0,0,0,30208.7
Northern New England,Weekly,,,22/03/2020 0:00,Conventional,1.372129677,535235.16,42286.38,351998.82,118.02,94041.6,0,0,0,46790.34
Northern New England,Weekly,,,29/03/2020 0:00,Conventional,1.159472371,583428.06,87389.12,384588.57,139.27,65126.78,0,0,0,46184.32
Northern New England,Weekly,,,5/04/2020 0:00,Conventional,1.370259281,462994.66,61512.79,302821.21,169.53,78917.89,0,0,0,19573.24
Northern New England,Weekly,,,12/04/2020 0:00,Conventional,1.38045703,490547.85,61956.52,311264.57,191.94,80931.9,0,0,0,36202.92
Northern New England,Weekly,,,19/04/2020 0:00,Conventional,1.411775637,456686.26,48839.16,306295.59,201.68,59551.94,0,0,0,41797.89
Northern New England,Weekly,,,26/04/2020 0:00,Conventional,1.429057267,517831.89,27875.02,369597.71,265.42,72768.75,0,0,0,47324.99
Northern New England,Weekly,,,3/05/2020 0:00,Conventional,1.395200702,541116.87,24696.54,383416.08,369.35,76421.44,0,0,0,56213.45
Northern New England,Weekly,,,10/05/2020 0:00,Conventional,1.159882142,762830.54,29739.21,603304.72,261.02,71747.54,0,0,0,57778.05
Northern New England,Weekly,,,17/05/2020 0:00,Conventional,1.395798006,524196.96,21137.96,385031.15,143.09,74493.74,0,0,0,43391.01
Northern New England,Weekly,,,24/05/2020 0:00,Conventional,1.38065205,565483.74,25711.57,411458.62,184.38,80208,0,0,0,47921.17
Northern New England,Weekly,,,31/05/2020 0:00,Conventional,1.403821901,568622.96,22813.87,415620.73,136.87,83174.01,0,0,0,46877.48
Northern New England,Weekly,,,7/06/2020 0:00,Conventional,1.380068488,548076.94,21954.54,405970.7,139.06,71812.51,0,0,0,48200.13
Northern New England,Weekly,,,14/06/2020 0:00,Conventional,1.002479777,830915.04,20976.45,591100.3,102.56,68183.18,0,0,0,150552.55
Northern New England,Weekly,,,21/06/2020 0:00,Conventional,1.358186526,533733.33,17242.89,393854.63,71.72,82291.09,0,0,0,40273
Northern New England,Weekly,,,28/06/2020 0:00,Conventional,1.376681641,547139.13,18659.52,404037.52,210.67,78724.75,0,0,0,45506.66
Northern New England,Weekly,,,5/07/2020 0:00,Conventional,1.35604013,585284.68,18134.75,446545.5,108.27,93438.79,0,0,0,27057.37
Northern New England,Weekly,,,12/07/2020 0:00,Conventional,1.344749008,543070.36,16559.75,384435.5,219.56,108554.05,0,0,0,33301.5
Northern New England,Weekly,,,19/07/2020 0:00,Conventional,1.243111953,549329.22,15852.59,359965.07,305.35,141593.73,0,0,0,31612.48
Northern New England,Weekly,,,26/07/2020 0:00,Conventional,1.294746138,568655.96,15922.01,371410.25,315.34,127143.7,0,0,0,53864.66
Northern New England,Weekly,,,2/08/2020 0:00,Conventional,1.136958038,539205.81,15000.41,358273.85,735.05,128760.78,0,0,0,36435.72
Northern New England,Weekly,,,9/08/2020 0:00,Conventional,1.008969642,705437.01,16753.36,511681.3,805.69,127780.29,0,0,0,48416.38
Northern New England,Weekly,,,16/08/2020 0:00,Conventional,1.151457687,552941.26,14502.29,383989.56,336.82,122367.1,0,0,0,31745.49
Northern New England,Weekly,,,23/08/2020 0:00,Conventional,1.079170751,506844.68,15564.05,331862.69,192.54,86613.23,0,0,0,72612.16
Northern New England,Weekly,,,30/08/2020 0:00,Conventional,0.938145106,652503.62,16311.27,484712.5,118.25,60835.71,0,0,0,90525.88
Northern New England,Weekly,,,6/09/2020 0:00,Conventional,1.189459454,465810.37,15365.03,339478.12,73.63,84439.5,0,0,0,26454.1
Northern New England,Weekly,,,13/09/2020 0:00,Conventional,1.156054362,455024.23,14230.35,325747.43,121.53,73239,0,0,0,41685.92
Northern New England,Weekly,,,20/09/2020 0:00,Conventional,0.984401652,558869.72,16795.22,423080.44,158.68,56263.96,0,0,0,62571.43
Northern New England,Weekly,,,27/09/2020 0:00,Conventional,1.087700432,467994.68,13924.61,343409.01,121.94,56977.36,0,0,0,53561.75
Northern New England,Weekly,,,4/10/2020 0:00,Conventional,1.196386464,432348.63,13099.94,309387.79,737.94,64502.27,0,0,0,44620.68
Northern New England,Weekly,,,11/10/2020 0:00,Conventional,1.177850957,451151.23,10888.11,320733.58,150.52,61154.64,0,0,0,58224.38
Northern New England,Weekly,,,18/10/2020 0:00,Conventional,1.088612213,456989.85,11582.04,324279.36,43.77,59450.43,0,0,0,61634.25
Northern New England,Weekly,,,25/10/2020 0:00,Conventional,0.975244832,543647.74,11990.13,395495.5,12.93,50490.5,0,0,0,85658.69
Northern New England,Weekly,,,1/11/2020 0:00,Conventional,1.225330819,422912.79,11261.97,301347.67,38.76,60902.38,0,0,0,49362.01
Northern New England,Weekly,,,8/11/2020 0:00,Conventional,1.059820282,470628.08,9439,359475.53,71.54,64509.13,0,0,0,37132.88
Northern New England,Weekly,,,15/11/2020 0:00,Conventional,1.215269297,453405.11,11674.57,334152.28,62.74,74126.42,0,0,0,33389.1
Northern New England,Weekly,,,22/11/2020 0:00,Conventional,0.981795073,497077.19,12875.7,378711.46,65.63,63993.33,0,0,0,41431.07
Northern New England,Weekly,,,29/11/2020 0:00,Conventional,1.117263493,347796.33,9331.96,248097.17,84.78,52925.86,0,0,0,37356.56
Northern New England,Weekly,,,6/12/2020 0:00,Conventional,1.077157014,493236.47,12924.67,326613.2,91.06,71373.94,0,0,0,82233.6
Northern New England,Weekly,,,13/12/2020 0:00,Conventional,0.913138567,533993.74,12108.35,425129.86,143.46,54027.96,0,0,0,42584.1
Northern New England,Weekly,,,20/12/2020 0:00,Conventional,1.187798921,407620.74,10852.42,290134.62,51.7,59034,0,0,0,47548
Northern New England,Weekly,,,27/12/2020 0:00,Conventional,1.121474772,403439.3,11525.79,272966.19,111.5,62961.01,0,0,0,55874.81
Northern New England,Weekly,,,6/01/2020 0:00,Organic,1.830698754,12809.64,32.14,520.81,0,10661.42,0,0,0,1595.27
Northern New England,Weekly,,,12/01/2020 0:00,Organic,1.775790398,14286.35,73.95,462.23,0,11923.74,0,0,0,1826.42
Northern New England,Weekly,,,19/01/2020 0:00,Organic,1.859634678,11702.26,56.03,429.68,0,9725.61,0,0,0,1490.94
Northern New England,Weekly,,,26/01/2020 0:00,Organic,1.764166165,13672.28,64.33,466.5,0,11499.58,0,0,0,1641.87
Northern New England,Weekly,,,2/02/2020 0:00,Organic,1.874507423,11398.76,10.59,482.2,0,9065.82,0,0,0,1840.15
Northern New England,Weekly,,,9/02/2020 0:00,Organic,1.625420485,17182.19,39.5,593.82,0,14412.53,0,0,0,2136.34
Northern New England,Weekly,,,16/02/2020 0:00,Organic,1.730506447,14644.42,28.57,527.93,0,12130.74,0,0,0,1957.18
Northern New England,Weekly,,,23/02/2020 0:00,Organic,1.732458546,15055.87,59.76,357.21,0,12661.77,0,0,0,1977.13
Northern New England,Weekly,,,1/03/2020 0:00,Organic,1.717427134,17482.27,42.06,607.87,0,14563.08,0,0,0,2269.26
Northern New England,Weekly,,,8/03/2020 0:00,Organic,1.829060103,16136.16,32.57,483.18,0,13914.91,0,0,0,1705.49
Northern New England,Weekly,,,15/03/2020 0:00,Organic,1.882175063,18747.91,45.71,690.53,0,15540.54,0,0,0,2471.13
Northern New England,Weekly,,,22/03/2020 0:00,Organic,1.868396513,17036.32,75.9,646.78,0,14724.76,0,0,0,1588.87
Northern New England,Weekly,,,29/03/2020 0:00,Organic,1.856092141,13132.82,38.03,271.67,0,12270.91,0,0,0,552.21
Northern New England,Weekly,,,5/04/2020 0:00,Organic,1.924732288,19620.08,95.51,725.86,0,16589.05,0,0,0,2209.66
Northern New England,Weekly,,,12/04/2020 0:00,Organic,1.942533546,20621.56,249.9,834.11,0,17417.75,0,0,0,2119.8
Northern New England,Weekly,,,19/04/2020 0:00,Organic,1.957821533,17990.71,289,889.59,0,14896.51,0,0,0,1915.62
Northern New England,Weekly,,,26/04/2020 0:00,Organic,1.869510839,18229.9,81.19,751.85,0,15509.88,0,0,0,1886.98
Northern New England,Weekly,,,3/05/2020 0:00,Organic,1.946444768,20365.82,50.88,699.11,0,17362.44,0,0,0,2253.38
Northern New England,Weekly,,,10/05/2020 0:00,Organic,1.958094066,19658.76,81.45,716.77,0,17093.04,0,0,0,1767.49
Northern New England,Weekly,,,17/05/2020 0:00,Organic,1.932028198,19149.86,45.57,629.85,0,16511.8,0,0,0,1962.63
Northern New England,Weekly,,,24/05/2020 0:00,Organic,1.987113662,22399.08,39.37,826.7,0,19241.67,0,0,0,2291.35
Northern New England,Weekly,,,31/05/2020 0:00,Organic,1.982768389,22898.81,98.46,979.15,0,19010.06,0,0,0,2811.14
Northern New England,Weekly,,,7/06/2020 0:00,Organic,1.971329929,20424.39,131.25,623.44,0,17186.91,0,0,0,2482.79
Northern New England,Weekly,,,14/06/2020 0:00,Organic,1.984582901,17986.34,130.93,481.26,0,15950.43,0,0,0,1423.72
Northern New England,Weekly,,,21/06/2020 0:00,Organic,1.94369682,19427.6,81.61,548.89,0,17025.64,0,0,0,1771.47
Northern New England,Weekly,,,28/06/2020 0:00,Organic,2.008991953,20002.91,55.04,699.14,0,16773.39,0,0,0,2475.34
Northern New England,Weekly,,,5/07/2020 0:00,Organic,2.035958367,21390.27,53.57,824.75,0,17821.53,0,0,0,2690.42
Northern New England,Weekly,,,12/07/2020 0:00,Organic,2.004104225,20138.2,67.33,839.93,0,16353.88,0,0,0,2877.07
Northern New England,Weekly,,,19/07/2020 0:00,Organic,2.06625454,18863.6,39.29,1005.13,0,14758.28,0,0,0,3060.9
Northern New England,Weekly,,,26/07/2020 0:00,Organic,1.757768734,21833.83,40.55,703.34,0,18361.53,0,0,0,2728.41
Northern New England,Weekly,,,2/08/2020 0:00,Organic,1.97256608,16706.66,75.13,616.06,0,13776.57,0,0,0,2238.91
Northern New England,Weekly,,,9/08/2020 0:00,Organic,2.049637797,12974.09,27.32,627.01,0,10823.03,0,0,0,1496.73
Northern New England,Weekly,,,16/08/2020 0:00,Organic,1.998262017,16777.03,27.84,713.09,0,13526.98,0,0,0,2509.12
Northern New England,Weekly,,,23/08/2020 0:00,Organic,1.893815151,18144.99,39.62,774.71,0,14969.23,0,0,0,2361.43
Northern New England,Weekly,,,30/08/2020 0:00,Organic,1.98250255,14125.87,22.13,518.3,0,11366.67,0,0,0,2218.77
Northern New England,Weekly,,,6/09/2020 0:00,Organic,2.00279518,15801.06,31.71,627.25,0,12726.16,0,0,0,2415.94
Northern New England,Weekly,,,13/09/2020 0:00,Organic,1.812334178,18494.52,151.76,572.54,0,15619.72,0,0,0,2150.51
Northern New England,Weekly,,,20/09/2020 0:00,Organic,1.955695083,13092.88,82.76,487.82,0,10944.98,0,0,0,1577.31
Northern New England,Weekly,,,27/09/2020 0:00,Organic,1.908068922,14237.94,69.02,514.34,0,12007.38,0,0,0,1647.2
Northern New England,Weekly,,,4/10/2020 0:00,Organic,2.04371363,12658.71,59.59,606.59,0,9848.69,0,0,0,2143.84
Northern New England,Weekly,,,11/10/2020 0:00,Organic,1.928990857,13613.43,50.55,553.1,0,11160.73,0,0,0,1849.05
Northern New England,Weekly,,,18/10/2020 0:00,Organic,1.954860624,13966.65,29.78,528.15,0,11194.72,0,0,0,2213.99
Northern New England,Weekly,,,25/10/2020 0:00,Organic,1.916666068,13496.91,17.5,521.54,0,11208.2,0,0,0,1749.66
