Geography,Timeframe,Lat,Lng,Current Year Week Ending,Type,ASP Current Year,Total Bulk and Bags Units,4046 Units,4225 Units,4770 Units,TotalBagged Units,SmlBagged Units,LrgBagged Units,X-LrgBagged Units,Bulk GTIN
California,Weekly,#FIELD!,#FIELD!,28/03/2021 0:00,Conventional,1.25496222,6217134.06,1208968.13,654782.92,204965.55,1272500.12,1161872.94,41482.35,60470.98,2875917.34
California,Weekly,#FIELD!,#FIELD!,28/03/2021 0:00,Organic,1.759633425,341646.15,23137.43,20290.28,11.46,198818.39,193017.14,1839.6,3.15,99388.59
California,Weekly,#FIELD!,#FIELD!,4/04/2021 0:00,Conventional,1.441819191,5744292.63,1289986.47,563223.21,164647.94,1312671.33,1208387.82,40188.23,55875.74,2413763.69
California,Weekly,#FIELD!,#FIELD!,4/04/2021 0:00,Organic,1.777884878,379248.92,21566.7,21718.67,31.4,208767.31,202400.63,2100,6.3,127164.85
California,Weekly,#FIELD!,#FIELD!,11/04/2021 0:00,Conventional,1.361756444,5902693.04,1392945.18,593776.4,120751.36,1258650.87,1181882.17,42553.35,26336.13,2536569.23
California,Weekly,#FIELD!,#FIELD!,11/04/2021 0:00,Organic,1.765553497,359824.51,22534.5,21993.77,20.61,198568.97,191358.38,2058,3.15,116706.66
California,Weekly,#FIELD!,#FIELD!,18/04/2021 0:00,Conventional,1.412836305,5886862.75,1689135.79,622533.26,120425.27,1301228.54,1195988.18,45055.24,50721.36,2153539.89
California,Weekly,#FIELD!,#FIELD!,18/04/2021 0:00,Organic,1.79196907,366838.65,16368.63,18362.13,19.98,204886.19,197176.43,2125.2,31.5,127201.71
California,Weekly,#FIELD!,#FIELD!,25/04/2021 0:00,Conventional,1.420226307,5670058.34,1322518.6,576137.6,102297.82,1312582.6,1174048.78,59877.69,67595.29,2356521.72
California,Weekly,#FIELD!,#FIELD!,25/04/2021 0:00,Organic,1.822630446,373711.83,23071.31,17262.71,27.1,199896.53,195391.58,1835.4,91.35,133454.17
California,Weekly,#FIELD!,#FIELD!,2/05/2021 0:00,Conventional,1.150522457,6980342.7,1536391.62,811899.87,76416.46,1684111.4,1568656.99,79511.18,27199.17,2871523.35
California,Weekly,#FIELD!,#FIELD!,2/05/2021 0:00,Organic,1.779789015,350868.26,21144.73,17724.79,19.86,181512.8,172264.34,2129.4,15.75,130466.08
California,Weekly,#FIELD!,#FIELD!,9/05/2021 0:00,Conventional,1.315807039,6184369.12,1501684.69,801654.68,122622.23,1329473.42,1275273.02,23129.66,22748.91,2428934.11
California,Weekly,#FIELD!,#FIELD!,9/05/2021 0:00,Organic,1.841056236,368474.94,14677.15,21379.57,8.87,189236.39,178017.99,1915.2,9.45,143172.96
California,Weekly,#FIELD!,#FIELD!,16/05/2021 0:00,Conventional,1.320280635,5917100.8,1259172.78,775879.96,97756.19,1190577.27,1133809.01,22888.16,24032.59,2593714.59
California,Weekly,#FIELD!,#FIELD!,16/05/2021 0:00,Organic,1.816060571,351133.39,15246.89,19849.09,2.9,191522.54,181891.25,1869,0,124511.98
California,Weekly,#FIELD!,#FIELD!,13/06/2021 0:00,Conventional,1.327515637,5961933.28,1503432.03,566049.83,99100.51,1331429.1,1170535.55,31615.84,22857.92,2461921.81
California,Weekly,#FIELD!,#FIELD!,6/06/2021 0:00,Conventional,1.273816381,6262807.64,1691260.79,583209.94,89943.3,1221168.75,1111221.36,22896.41,23688.55,2677224.87
California,Weekly,#FIELD!,#FIELD!,30/05/2021 0:00,Conventional,1.388782388,5935418.7,1359644.71,697840.21,78341.71,1300226.6,1177259.44,34064.1,24414.47,2499365.46
California,Weekly,#FIELD!,#FIELD!,23/05/2021 0:00,Conventional,1.275761798,5936707.28,1207090.95,754202.68,81422.38,1223844.49,1114292.78,27929.34,22655.41,2670146.79
California,Weekly,#FIELD!,#FIELD!,13/06/2021 0:00,Organic,1.829291086,353109.13,17682.92,17093.13,20.07,177850.25,146637.29,2230.2,0,140462.77
California,Weekly,#FIELD!,#FIELD!,6/06/2021 0:00,Organic,1.873293185,337376.96,14609.72,17202.65,15.53,178331.03,145659.34,2213.4,0,127218.02
California,Weekly,#FIELD!,#FIELD!,30/05/2021 0:00,Organic,1.789221699,345752.08,18370.12,17256.69,6.43,184507.53,156439.76,1612.8,3.15,125611.31
California,Weekly,#FIELD!,#FIELD!,23/05/2021 0:00,Organic,1.782421117,350232.25,12801.6,18987.73,11.29,201328.15,175554.95,1755.6,0,117103.48
California,Weekly,#FIELD!,#FIELD!,11/07/2021 0:00,Conventional,1.206707033,6363798.46,1467469.88,785120.7,135033.31,1307355.94,1134473.2,62397.56,41178.66,2668818.63
California,Weekly,#FIELD!,#FIELD!,4/07/2021 0:00,Conventional,1.413462477,6194388.22,1579734.3,643978.52,107378.41,1230082.06,1038482.38,83374.07,38220.02,2633214.93
California,Weekly,#FIELD!,#FIELD!,27/06/2021 0:00,Conventional,1.35779328,5805434.37,1570447.84,548685.04,109216.61,1189629.21,1054456.83,30756.6,39017.87,2387455.67
California,Weekly,#FIELD!,#FIELD!,20/06/2021 0:00,Conventional,1.317251452,6509782.09,1575778.36,823099.01,84533.07,1246152.26,1120358.73,23962.05,29390.58,2780219.4
California,Weekly,#FIELD!,#FIELD!,11/07/2021 0:00,Organic,1.765940155,279193.99,0,0,0,180362.49,153152.65,3032.4,22.05,98831.51
California,Weekly,#FIELD!,#FIELD!,4/07/2021 0:00,Organic,1.732662414,317385.99,0,0,0,186801.95,157615.74,2725.8,0,130584.04
California,Weekly,#FIELD!,#FIELD!,27/06/2021 0:00,Organic,1.845446063,282081.97,0,0,0,164812.88,137609.69,2835,3.15,117269.1
California,Weekly,#FIELD!,#FIELD!,20/06/2021 0:00,Organic,1.791796439,323531.91,0,0,0,177638.3,147942,2596.76,0,145893.6
California,Weekly,#FIELD!,#FIELD!,8/08/2021 0:00,Conventional,1.228550238,6168481.78,1356185.5,734679.35,203708.1,1419227.2,1171787.3,113426.78,69648.19,2454681.63
California,Weekly,#FIELD!,#FIELD!,1/08/2021 0:00,Conventional,1.279567984,6063190.3,1234001.56,692350.21,185291.35,1390277.9,1173081.26,105513.51,43009.58,2561269.27
California,Weekly,#FIELD!,#FIELD!,25/07/2021 0:00,Conventional,1.324745302,5751421.73,1161160.14,540066.11,166240.24,1371779.71,1133510.26,124598.38,44057.05,2512175.54
California,Weekly,#FIELD!,#FIELD!,18/07/2021 0:00,Conventional,1.199959122,6545351.35,1295200.75,517497.11,187627.42,2181017.71,1920137.97,143959.07,44491.83,2364008.37
California,Weekly,#FIELD!,#FIELD!,8/08/2021 0:00,Organic,1.940333823,324166.74,16616.77,26766.78,23.61,167159.4,140356.52,2394,0,113600.19
California,Weekly,#FIELD!,#FIELD!,1/08/2021 0:00,Organic,1.868103634,331525.55,14664.3,71647.6,242.79,145083.38,119650.57,2721.6,0,99887.48
California,Weekly,#FIELD!,#FIELD!,25/07/2021 0:00,Organic,1.698949665,439169.44,15818.39,150796.94,538.3,172889.63,147107.73,2948.4,3.15,99126.19
California,Weekly,#FIELD!,#FIELD!,18/07/2021 0:00,Organic,1.91784585,322975.41,16945.41,16667.57,24.96,173136.73,146831.19,2864.4,12.6,116200.74
California,Weekly,#FIELD!,#FIELD!,5/09/2021 0:00,Conventional,1.221680881,6827155.78,1633650.15,594407.38,156859.55,2403237.89,2176386.1,118803.61,37505.09,2039000.81
California,Weekly,#FIELD!,#FIELD!,29/08/2021 0:00,Conventional,1.308969395,5800961.98,1306842.76,535957.09,166193.27,1421544.22,1232930.89,70541.49,47141.65,2370424.63
California,Weekly,#FIELD!,#FIELD!,22/08/2021 0:00,Conventional,1.278281052,5795558.96,1146820.32,550116.25,155611.73,1302400.94,974078.09,208597.05,50519.94,2640609.72
California,Weekly,#FIELD!,#FIELD!,15/08/2021 0:00,Conventional,1.368022964,5711724.78,1186577.34,562926.03,156200.77,1475712.76,1276290.6,77340.9,52338.83,2330307.88
California,Weekly,#FIELD!,#FIELD!,5/09/2021 0:00,Organic,1.903557089,319705.35,18877.33,17453.15,10.18,164278.17,114299.4,2154.6,0,119086.52
California,Weekly,#FIELD!,#FIELD!,29/08/2021 0:00,Organic,1.952906897,313850.24,21089.51,18140,12.49,158317.02,116167.83,2793,0,116291.23
California,Weekly,#FIELD!,#FIELD!,22/08/2021 0:00,Organic,1.835193923,341694.42,28746.26,21073.58,7.77,178235.37,149387.94,3137.4,0,113631.45
California,Weekly,#FIELD!,#FIELD!,15/08/2021 0:00,Organic,1.910638844,329857.18,27517.96,22515.51,0,178757.18,152420.17,2490.6,0,101066.52
California,Weekly,#FIELD!,#FIELD!,3/10/2021 0:00,Conventional,1.404650322,5342750.48,1126553.68,535275.35,93282.8,1472067.53,1329390.08,15602.43,28369.23,2115571.11
California,Weekly,#FIELD!,#FIELD!,26/09/2021 0:00,Conventional,1.374619936,5583495.76,1308960.52,562238.32,93057.29,1487145.34,1258197.29,113317.08,26872.77,2132094.29
California,Weekly,#FIELD!,#FIELD!,19/09/2021 0:00,Conventional,1.369312801,5582003.13,1433505.07,524354.17,100772.06,1451501.39,1213385.27,142691.59,26487.06,2071870.45
California,Weekly,#FIELD!,#FIELD!,12/09/2021 0:00,Conventional,1.40896848,5530353.21,1359575.16,506230.16,160411.55,1390645.79,1185703.78,112137.77,22113.05,2113490.55
California,Weekly,#FIELD!,#FIELD!,3/10/2021 0:00,Organic,1.974513878,290234.25,18606.75,16993.88,0,136914.19,107501.96,2461.2,0,117719.43
California,Weekly,#FIELD!,#FIELD!,26/09/2021 0:00,Organic,1.844615422,303937.72,27324.13,20158.37,5.45,151464.9,118206.93,2146.2,3.15,104984.87
California,Weekly,#FIELD!,#FIELD!,19/09/2021 0:00,Organic,1.870709601,304924.74,27746.62,19798.21,20.62,158578.76,128976.31,2520,0,98780.53
California,Weekly,#FIELD!,#FIELD!,12/09/2021 0:00,Organic,1.851289385,342082.2,24276.37,20663.54,0,185235.9,137918.92,2360.4,0,111906.4
California,Weekly,#FIELD!,#FIELD!,31/10/2021 0:00,Conventional,1.349447087,5127369.92,1255298.14,461322.5,115601.64,1373233.82,1283083,274.05,23456.15,1921913.82
California,Weekly,#FIELD!,#FIELD!,24/10/2021 0:00,Conventional,1.192314553,5759682.58,1244037.83,598149,111192.2,1359815.49,1227896.95,384.3,35489.53,2446488.07
California,Weekly,#FIELD!,#FIELD!,17/10/2021 0:00,Conventional,1.219225361,6121452.61,1215870.1,496234.23,108959.1,2200845.22,2049055.09,321.3,55489.31,2099543.96
California,Weekly,#FIELD!,#FIELD!,10/10/2021 0:00,Conventional,1.35253528,5711161.96,1272161.17,559891.93,102622.99,1642739.9,1495708.6,867.43,47912.22,2133745.97
California,Weekly,#FIELD!,#FIELD!,31/10/2021 0:00,Organic,2.037134382,292159.28,17006.29,16155.07,7.4,135581.71,105120.07,2860.2,0,123408.81
California,Weekly,#FIELD!,#FIELD!,24/10/2021 0:00,Organic,1.990725035,277978,15280.03,16441.83,127.8,130217.92,100423.78,2314.2,0,115910.42
California,Weekly,#FIELD!,#FIELD!,17/10/2021 0:00,Organic,1.963364153,302646.9,18388.73,17619,24.77,141746.2,109928.23,2213.4,0,124868.21
California,Weekly,#FIELD!,#FIELD!,10/10/2021 0:00,Organic,1.917919074,282112.12,17699.4,18315.74,5.73,146179.58,113551,2494.8,0,99911.67
California,Weekly,#FIELD!,#FIELD!,28/11/2021 0:00,Conventional,1.414120857,4631404.37,1194028.66,411252.69,106490.59,1148741.41,1042508.69,494,15146.55,1770891.03
California,Weekly,#FIELD!,#FIELD!,21/11/2021 0:00,Conventional,1.402693341,4863668.2,1066235.5,440372.7,108811.69,1303803.33,1190940.28,664.65,15135,1944444.98
California,Weekly,#FIELD!,#FIELD!,14/11/2021 0:00,Conventional,1.339934545,5285283.58,1142599.1,445501.09,116951.93,1590509.06,1498277.62,406.35,16693.97,1989722.4
California,Weekly,#FIELD!,#FIELD!,7/11/2021 0:00,Conventional,1.135806218,6029720.97,1279930.62,617154.11,98000.72,1381001.18,1291156.83,343.09,21622.12,2653634.33
California,Weekly,#FIELD!,#FIELD!,28/11/2021 0:00,Organic,1.814788318,284916.56,16861.83,14536.32,2.95,112843.52,87405.93,2541,0,140671.95
California,Weekly,#FIELD!,#FIELD!,21/11/2021 0:00,Organic,1.943251301,302729.4,21830.3,16233.25,21.91,136418.19,103954.62,2919,0,128225.76
California,Weekly,#FIELD!,#FIELD!,14/11/2021 0:00,Organic,1.91855221,332879.74,16331.29,16307.37,7.87,170328.99,144231.05,2830.8,0,129904.2
California,Weekly,#FIELD!,#FIELD!,7/11/2021 0:00,Organic,1.941559315,325146.5,17189.69,17066.97,2.97,146732.92,119313.74,2608.2,0,144153.95
